date,compra,venta
2018-10-29,36.97,36.97
2018-10-30,36.63,36.63
2018-10-31,35.93,35.93
2018-11-01,35.89,35.89
2018-11-02,35.66,35.66
2018-11-05,35.79,35.79
2018-11-07,35.76,35.76
2018-11-08,35.78,35.78
2018-11-09,35.55,35.55
2018-11-12,35.55,35.55
2018-11-13,35.99,35.99
2018-11-14,36.06,36.06
2018-11-15,36.3,36.3
2018-11-16,36.15,36.15
2018-11-20,36.25,36.25
2018-11-21,36.43,36.43
2018-11-22,36.49,36.49
2018-11-23,37.81,37.81
2018-11-26,39.17,39.17
2018-11-27,38.67,38.67
2018-11-28,38.62,38.62
2018-11-29,37.68,37.68
2018-12-03,36.67,36.67
2018-12-04,37.48,37.48
2018-12-05,37.57,37.57
2018-12-06,37.88,37.88
2018-12-07,37.62,37.62
2018-12-10,37.83,37.83
2018-12-11,37.71,37.71
2018-12-12,37.75,37.75
2018-12-13,38.1,38.1
2018-12-14,38.47,38.47
2018-12-17,38.53,38.53
2018-12-18,38.52,38.52
2018-12-19,38.58,38.58
2018-12-20,38.41,38.41
2018-12-21,38.14,38.14
2018-12-26,38.55,38.55
2018-12-27,38.68,38.68
2018-12-28,38.11,38.11
2019-01-02,37.82,37.82
2019-01-03,37.68,37.68
2019-01-04,37.56,37.56
2019-01-07,37.37,37.37
2019-01-08,37.75,37.75
2019-01-09,37.45,37.45
2019-01-10,37.34,37.34
2019-01-11,37.09,37.09
2019-01-14,36.99,36.99
2019-01-15,37.28,37.28
2019-01-16,37.62,37.62
2019-01-17,37.85,37.85
2019-01-18,37.82,37.82
2019-01-21,37.76,37.76
2019-01-22,37.68,37.68
2019-01-23,37.65,37.65
2019-01-24,37.55,37.55
2019-01-25,37.2,37.2
2019-01-28,37.27,37.27
2019-01-29,37.69,37.69
2019-01-30,37.57,37.57
2019-01-31,37.54,37.54
2019-02-01,37.44,37.44
2019-02-04,37.26,37.26
2019-02-05,37.27,37.27
2019-02-06,37.68,37.68
2019-02-07,37.95,37.95
2019-02-08,37.92,37.92
2019-02-11,38.09,38.09
2019-02-12,38.07,38.07
2019-02-13,38.21,38.21
2019-02-14,38.4,38.4
2019-02-15,38.84,38.84
2019-02-18,38.88,38.88
2019-02-19,39.29,39.29
2019-02-20,39.87,39.87
2019-02-21,39.87,39.87
2019-02-22,39.49,39.49
2019-02-25,39.15,39.15
2019-02-26,38.9,38.9
2019-02-27,38.9,38.9
2019-02-28,39.33,39.33
2019-03-01,40.16,40.16
2019-03-06,40.83,40.83
2019-03-07,42.81,42.81
2019-03-08,41.35,41.35
2019-03-11,41.38,41.38
2019-03-12,41.59,41.59
2019-03-13,41.23,41.23
2019-03-14,40.91,40.91
2019-03-15,40.14,40.14
2019-03-18,40.03,40.03
2019-03-19,40.6,40.6
2019-03-20,40.78,40.78
2019-03-21,41.2,41.2
2019-03-22,42.13,42.13
2019-03-25,42.12,42.12
2019-03-26,42.66,42.66
2019-03-27,44.12,44.12
2019-03-28,43.82,43.82
2019-03-29,43.66,43.66
2019-04-01,42.8,42.8
2019-04-03,42.96,42.96
2019-04-04,43.66,43.66
2019-04-05,43.94,43.94
2019-04-08,43.62,43.62
2019-04-09,43.36,43.36
2019-04-10,43.09,43.09
2019-04-11,42.88,42.88
2019-04-12,42.43,42.43
2019-04-15,41.8,41.8
2019-04-16,43.25,43.25
2019-04-17,42.38,42.38
2019-04-22,42.64,42.64
2019-04-23,42.49,42.49
2019-04-24,44.43,44.43
2019-04-25,44.89,44.89
2019-04-26,46.24,46.24
2019-04-29,44.51,44.51
2019-04-30,44.27,44.27
2019-05-02,44.72,44.72
2019-05-03,44.35,44.35
2019-05-06,44.57,44.57
2019-05-07,45.53,45.53
2019-05-08,45.23,45.23
2019-05-09,45.08,45.08
2019-05-10,44.88,44.88
2019-05-13,45.17,45.17
2019-05-14,44.96,44.96
2019-05-15,45.0,45.0
2019-05-16,44.75,44.75
2019-05-17,45.14,45.14
2019-05-20,45.3,45.3
2019-05-21,44.82,44.82
2019-05-22,44.94,44.94
2019-05-23,45.12,45.12
2019-05-24,44.95,44.95
2019-05-27,44.75,44.75
2019-05-28,44.66,44.66
2019-05-29,44.39,44.39
2019-05-30,44.49,44.49
2019-05-31,44.84,44.84
2019-06-03,44.98,44.98
2019-06-04,44.6,44.6
2019-06-05,44.85,44.85
2019-06-06,44.95,44.95
2019-06-07,44.85,44.85
2019-06-10,44.85,44.85
2019-06-11,44.51,44.51
2019-06-12,43.6,43.6
2019-06-13,43.28,43.28
2019-06-14,44.09,44.09
2019-06-18,43.45,43.45
2019-06-19,43.33,43.33
2019-06-21,42.97,42.97
2019-06-24,42.49,42.49
2019-06-25,42.59,42.59
2019-06-26,42.75,42.75
2019-06-27,42.75,42.75
2019-06-28,42.48,42.48
2019-07-01,42.41,42.41
2019-07-02,42.26,42.26
2019-07-03,41.95,41.95
2019-07-04,41.91,41.91
2019-07-05,41.82,41.82
2019-07-10,42.0,42.0
2019-07-11,41.62,41.62
2019-07-12,41.69,41.69
2019-07-15,42.44,42.44
2019-07-16,42.73,42.73
2019-07-17,42.49,42.49
2019-07-18,42.5,42.5
2019-07-19,42.28,42.28
2019-07-22,42.62,42.62
2019-07-23,42.75,42.75
2019-07-24,42.94,42.94
2019-07-25,43.29,43.29
2019-07-26,43.61,43.61
2019-07-29,43.65,43.65
2019-07-30,43.97,43.97
2019-07-31,44.07,44.07
2019-08-01,44.52,44.52
2019-08-02,44.66,44.66
2019-08-05,45.59,45.59
2019-08-06,45.34,45.34
2019-08-07,45.57,45.57
2019-08-08,45.5,45.5
2019-08-09,45.28,45.28
2019-08-12,54.52,54.52
2019-08-13,58.16,58.16
2019-08-14,60.73,60.73
2019-08-15,57.67,57.67
2019-08-16,55.88,55.88
2019-08-20,55.17,55.17
2019-08-21,55.02,55.02
2019-08-22,55.05,55.05
2019-08-23,54.76,54.76
2019-08-26,55.3,55.3
2019-08-27,56.64,56.64
2019-08-28,59.4,59.4
2019-08-29,57.69,57.69
2019-08-30,61.96,61.96
2019-09-02,60.03,60.03
2019-09-03,59.77,59.77
2019-09-04,59.64,59.64
2019-09-05,60.64,60.64
2019-09-06,62.35,62.35
2019-09-09,61.09,61.09
2019-09-10,62.6,62.6
2019-09-11,63.49,63.49
2019-09-12,64.89,64.89
2019-09-13,69.21,69.21
2019-09-16,66.6,66.6
2019-09-17,65.38,65.38
2019-09-18,65.37,65.37
2019-09-19,63.78,63.78
2019-09-20,64.67,64.67
2019-09-23,64.23,64.23
2019-09-24,61.83,61.83
2019-09-25,62.05,62.05
2019-09-26,60.96,60.96
2019-09-27,60.78,60.78
2019-09-30,61.02,61.02
2019-10-01,62.9,62.9
2019-10-02,62.7,62.7
2019-10-03,61.99,61.99
2019-10-04,63.42,63.42
2019-10-07,62.58,62.58
2019-10-08,62.98,62.98
2019-10-09,64.48,64.48
2019-10-10,64.83,64.83
2019-10-11,66.53,66.53
2019-10-15,66.5,66.5
2019-10-16,66.85,66.85
2019-10-17,70.11,70.11
2019-10-18,70.98,70.98
2019-10-21,71.68,71.68
2019-10-22,74.96,74.96
2019-10-23,71.73,71.73
2019-10-24,73.23,73.23
2019-10-25,77.14,77.14
2019-10-28,76.8,76.8
2019-10-29,73.01,73.01
2019-10-30,74.81,74.81
2019-10-31,76.27,76.27
2019-11-01,76.28,76.28
2019-11-04,74.49,74.49
2019-11-05,73.73,73.73
2019-11-07,72.92,72.92
2019-11-08,73.62,73.62
2019-11-11,72.15,72.15
2019-11-12,72.67,72.67
2019-11-13,71.51,71.51
2019-11-14,71.84,71.84
2019-11-15,71.56,71.56
2019-11-19,72.38,72.38
2019-11-20,71.97,71.97
2019-11-21,71.47,71.47
2019-11-22,71.61,71.61
2019-11-25,70.93,70.93
2019-11-26,70.11,70.11
2019-11-27,70.66,70.66
2019-11-28,70.97,70.97
2019-11-29,72.7,72.7
2019-12-02,72.54,72.54
2019-12-03,72.2,72.2
2019-12-04,73.69,73.69
2019-12-05,75.81,75.81
2019-12-06,75.39,75.39
2019-12-09,73.4,73.4
2019-12-10,72.79,72.79
2019-12-11,73.16,73.16
2019-12-12,70.16,70.16
2019-12-13,70.38,70.38
2019-12-16,73.11,73.11
2019-12-17,73.12,73.12
2019-12-18,71.49,71.49
2019-12-19,70.93,70.93
2019-12-20,71.09,71.09
2019-12-23,72.61,72.61
2019-12-26,71.54,71.54
2019-12-27,72.09,72.09
2019-12-30,72.43,72.43
2020-01-02,74.51,74.51
2020-01-03,75.88,75.88
2020-01-06,75.8,75.8
2020-01-07,76.03,76.03
2020-01-08,74.81,74.81
2020-01-09,76.22,76.22
2020-01-10,77.65,77.65
2020-01-13,79.9,79.9
2020-01-14,79.27,79.27
2020-01-15,79.4,79.4
2020-01-16,80.03,80.03
2020-01-17,79.62,79.62
2020-01-20,79.89,79.89
2020-01-21,79.93,79.93
2020-01-22,80.32,80.32
2020-01-23,81.57,81.57
2020-01-24,81.86,81.86
2020-01-27,81.84,81.84
2020-01-28,82.71,82.71
2020-01-29,82.22,82.22
2020-01-30,82.97,82.97
2020-01-31,83.79,83.79
2020-02-03,82.56,82.56
2020-02-04,82.9,82.9
2020-02-05,82.83,82.83
2020-02-06,82.66,82.66
2020-02-07,82.43,82.43
2020-02-10,82.29,82.29
2020-02-11,82.32,82.32
2020-02-12,81.56,81.56
2020-02-13,81.95,81.95
2020-02-14,82.19,82.19
2020-02-17,81.52,81.52
2020-02-18,80.44,80.44
2020-02-19,80.74,80.74
2020-02-20,80.18,80.18
2020-02-21,79.75,79.75
2020-02-26,79.81,79.81
2020-02-27,79.56,79.56
2020-02-28,80.87,80.87
2020-03-02,81.25,81.25
2020-03-03,80.8,80.8
2020-03-04,80.35,80.35
2020-03-05,80.13,80.13
2020-03-06,81.61,81.61
2020-03-09,85.12,85.12
2020-03-10,83.4,83.4
2020-03-11,85.76,85.76
2020-03-12,87.48,87.48
2020-03-13,88.22,88.22
2020-03-16,88.17,88.17
2020-03-17,86.9,86.9
2020-03-18,88.35,88.35
2020-03-19,88.53,88.53
2020-03-20,91.4,91.4
2020-03-25,86.79,86.79
2020-03-26,83.2,83.2
2020-03-27,85.42,85.42
2020-03-30,85.96,85.96
2020-04-01,87.88,87.88
2020-04-02,87.78,87.78
2020-04-03,88.42,88.42
2020-04-06,89.57,89.57
2020-04-07,90.44,90.44
2020-04-08,94.27,94.27
2020-04-13,101.09,101.09
2020-04-14,106.26,106.26
2020-04-15,108.32,108.32
2020-04-16,103.37,103.37
2020-04-17,99.84,99.84
2020-04-20,104.23,104.23
2020-04-21,108.43,108.43
2020-04-22,109.18,109.18
2020-04-23,110.05,110.05
2020-04-24,108.35,108.35
2020-04-27,112.92,112.92
2020-04-28,116.95,116.95
2020-04-29,108.87,108.87
2020-04-30,112.31,112.31
2020-05-04,110.19,110.19
2020-05-05,117.08,117.08
2020-05-06,115.88,115.88
2020-05-07,115.77,115.77
2020-05-08,112.98,112.98
2020-05-11,115.98,115.98
2020-05-12,119.31,119.31
2020-05-13,122.77,122.77
2020-05-14,119.36,119.36
2020-05-15,117.95,117.95
2020-05-18,115.54,115.54
2020-05-19,114.22,114.22
2020-05-20,114.84,114.84
2020-05-21,114.37,114.37
2020-05-22,109.53,109.53
2020-05-26,106.32,106.32
2020-05-27,105.56,105.56
2020-05-28,109.41,109.41
2020-05-29,107.71,107.71
2020-06-01,108.77,108.77
2020-06-02,106.39,106.39
2020-06-03,107.91,107.91
2020-06-04,108.27,108.27
2020-06-05,109.86,109.86
2020-06-08,110.0,110.0
2020-06-09,108.73,108.73
2020-06-10,108.07,108.07
2020-06-11,107.49,107.49
2020-06-12,106.59,106.59
2020-06-16,105.31,105.31
2020-06-17,104.96,104.96
2020-06-18,107.1,107.1
2020-06-19,109.53,109.53
2020-06-22,108.12,108.12
2020-06-23,107.67,107.67
2020-06-24,107.3,107.3
2020-06-25,104.21,104.21
2020-06-26,102.47,102.47
2020-06-29,100.39,100.39
2020-06-30,100.53,100.53
2020-07-01,105.5,105.5
2020-07-02,107.24,107.24
2020-07-03,105.79,105.79
2020-07-06,106.7,106.7
2020-07-07,108.58,108.58
2020-07-08,108.98,108.98
2020-07-13,109.73,109.73
2020-07-14,110.97,110.97
2020-07-15,112.02,112.02
2020-07-16,112.0,112.0
2020-07-17,115.39,115.39
2020-07-20,117.57,117.57
2020-07-21,116.07,116.07
2020-07-22,114.45,114.45
2020-07-23,111.78,111.78
2020-07-24,114.57,114.57
2020-07-27,115.67,115.67
2020-07-28,115.89,115.89
2020-07-29,116.72,116.72
2020-07-30,119.54,119.54
2020-07-31,122.21,122.21
2020-08-03,122.0,122.0
2020-08-04,116.28,116.28
2020-08-05,117.17,117.17
2020-08-06,121.68,121.68
2020-08-07,124.65,124.65
2020-08-10,125.84,125.84
2020-08-11,124.53,124.53
2020-08-12,125.73,125.73
2020-08-13,125.3,125.3
2020-08-14,124.22,124.22
2020-08-18,125.69,125.69
2020-08-19,127.61,127.61
2020-08-20,129.42,129.42
2020-08-21,129.52,129.52
2020-08-24,130.33,130.33
2020-08-25,127.69,127.69
2020-08-26,125.16,125.16
2020-08-27,122.29,122.29
2020-08-28,121.73,121.73
2020-08-31,121.57,121.57
2020-09-01,117.64,117.64
2020-09-02,119.72,119.72
2020-09-03,119.51,119.51
2020-09-04,120.0,120.0
2020-09-07,117.84,117.84
2020-09-08,116.41,116.41
2020-09-09,119.67,119.67
2020-09-10,123.41,123.41
2020-09-11,125.17,125.17
2020-09-14,123.21,123.21
2020-09-15,122.06,122.06
2020-09-16,127.61,127.61
2020-09-17,126.33,126.33
2020-09-18,129.72,129.72
2020-09-21,130.98,130.98
2020-09-22,134.39,134.39
2020-09-23,134.69,134.69
2020-09-24,130.87,130.87
2020-09-25,135.29,135.29
2020-09-28,137.31,137.31
2020-09-29,138.8,138.8
2020-09-30,138.79,138.79
2020-10-01,139.04,139.04
2020-10-02,138.15,138.15
2020-10-05,140.79,140.79
2020-10-06,140.16,140.16
2020-10-07,138.97,138.97
2020-10-08,140.94,140.94
2020-10-09,143.42,143.42
2020-10-13,144.95,144.95
2020-10-14,150.28,150.28
2020-10-15,154.97,154.97
2020-10-16,152.07,152.07
2020-10-19,153.4,153.4
2020-10-20,160.92,160.92
2020-10-21,162.66,162.66
2020-10-22,163.09,163.09
2020-10-23,155.17,155.17
2020-10-26,157.21,157.21
2020-10-27,152.98,152.98
2020-10-28,144.85,144.85
2020-10-29,144.04,144.04
2020-10-30,143.23,143.23
2020-11-02,139.23,139.23
2020-11-03,140.18,140.18
2020-11-04,139.75,139.75
2020-11-05,141.88,141.88
2020-11-09,141.98,141.98
2020-11-10,141.43,141.43
2020-11-11,145.54,145.54
2020-11-12,141.5,141.5
2020-11-13,141.23,141.23
2020-11-16,142.82,142.82
2020-11-17,144.1,144.1
2020-11-18,145.95,145.95
2020-11-19,146.53,146.53
2020-11-20,147.17,147.17
2020-11-24,147.88,147.88
2020-11-25,146.68,146.68
2020-11-26,146.59,146.59
2020-11-27,145.45,145.45
2020-11-30,144.55,144.55
2020-12-01,144.7,144.7
2020-12-02,144.36,144.36
2020-12-03,139.74,139.74
2020-12-04,142.05,142.05
2020-12-09,139.49,139.49
2020-12-10,138.22,138.22
2020-12-11,138.22,138.22
2020-12-14,140.29,140.29
2020-12-15,141.82,141.82
2020-12-16,141.26,141.26
2020-12-17,140.79,140.79
2020-12-18,140.73,140.73
2020-12-21,138.81,138.81
2020-12-22,140.04,140.04
2020-12-23,140.35,140.35
2020-12-28,140.0,140.0
2020-12-29,140.04,140.04
2020-12-30,139.99,139.99
2021-01-04,142.32,142.32
2021-01-05,143.55,143.55
2021-01-06,144.39,144.39
2021-01-07,145.84,145.84
2021-01-08,145.06,145.06
2021-01-11,145.8,145.8
2021-01-12,144.98,144.98
2021-01-13,144.72,144.72
2021-01-14,145.42,145.42
2021-01-15,145.39,145.39
2021-01-18,145.39,145.39
2021-01-19,145.48,145.48
2021-01-20,145.72,145.72
2021-01-21,145.96,145.96
2021-01-22,145.88,145.88
2021-01-25,146.38,146.38
2021-01-26,146.89,146.89
2021-01-27,147.38,147.38
2021-01-28,147.9,147.9
2021-01-29,147.88,147.88
2021-02-01,148.33,148.33
2021-02-02,148.83,148.83
2021-02-03,149.34,149.34
2021-02-04,149.84,149.84
2021-02-05,149.6,149.6
2021-02-08,149.6,149.6
2021-02-09,150.0,150.0
2021-02-10,149.75,149.75
2021-02-11,148.34,148.34
2021-02-12,147.65,147.65
2021-02-17,143.47,143.47
2021-02-18,141.77,141.77
2021-02-19,140.65,140.65
2021-02-22,138.79,138.79
2021-02-23,139.86,139.86
2021-02-24,140.94,140.94
2021-02-25,141.92,141.92
2021-02-26,141.92,141.92
2021-03-01,143.8,143.8
2021-03-02,146.13,146.13
2021-03-03,146.11,146.11
2021-03-04,145.11,145.11
2021-03-05,145.87,145.87
2021-03-08,145.87,145.87
2021-03-09,145.39,145.39
2021-03-10,144.43,144.43
2021-03-11,144.3,144.3
2021-03-12,144.84,144.84
2021-03-15,144.59,144.59
2021-03-16,144.6,144.6
2021-03-17,145.28,145.28
2021-03-18,144.71,144.71
2021-03-19,144.0,144.0
2021-03-22,143.15,143.15
2021-03-23,142.78,142.78
2021-03-25,141.19,141.19
2021-03-26,138.45,138.45
2021-03-29,138.48,138.48
2021-03-30,140.39,140.39
2021-03-31,142.19,142.19
2021-04-05,141.81,141.81
2021-04-06,143.66,143.66
2021-04-07,143.77,143.77
2021-04-08,144.66,144.66
2021-04-09,144.38,144.38
2021-04-12,143.26,143.26
2021-04-13,142.79,142.79
2021-04-14,143.8,143.8
2021-04-15,143.65,143.65
2021-04-16,143.71,143.71
2021-04-19,144.37,144.37
2021-04-20,145.94,145.94
2021-04-21,145.44,145.44
2021-04-22,145.5,145.5
2021-04-23,148.36,148.36
2021-04-26,150.27,150.27
2021-04-27,151.49,151.49
2021-04-28,151.8,151.8
2021-04-29,152.2,152.2
2021-04-30,152.19,152.19
2021-05-03,152.96,152.96
2021-05-04,153.33,153.33
2021-05-05,153.82,153.82
2021-05-06,154.3,154.3
2021-05-07,154.4,154.4
2021-05-10,153.95,153.95
2021-05-11,153.16,153.16
2021-05-12,153.21,153.21
2021-05-13,153.71,153.71
2021-05-14,154.17,154.17
2021-05-17,154.65,154.65
2021-05-18,154.65,154.65
2021-05-19,156.49,156.49
2021-05-20,157.22,157.22
2021-05-21,158.37,158.37
2021-05-26,158.05,158.05
2021-05-27,158.72,158.72
2021-05-28,159.49,159.49
2021-05-31,160.23,160.23
2021-06-01,160.96,160.96
2021-06-02,161.71,161.71
2021-06-03,161.33,161.33
2021-06-04,160.86,160.86
2021-06-07,160.55,160.55
2021-06-08,160.48,160.48
2021-06-09,159.68,159.68
2021-06-10,159.07,159.07
2021-06-11,158.09,158.09
2021-06-14,157.95,157.95
2021-06-15,158.72,158.72
2021-06-16,159.19,159.19
2021-06-17,160.41,160.41
2021-06-18,159.84,159.84
2021-06-22,160.63,160.63
2021-06-23,160.92,160.92
2021-06-24,162.03,162.03
2021-06-25,163.53,163.53
2021-06-28,162.78,162.78
2021-06-29,163.75,163.75
2021-06-30,163.57,163.57
2021-07-01,165.77,165.77
2021-07-02,166.35,166.35
2021-07-05,166.45,166.45
2021-07-06,165.98,165.98
2021-07-07,166.2,166.2
2021-07-08,166.42,166.42
2021-07-12,166.05,166.05
2021-07-13,165.38,165.38
2021-07-14,165.29,165.29
2021-07-15,165.26,165.26
2021-07-16,165.5,165.5
2021-07-19,165.79,165.79
2021-07-20,166.07,166.07
2021-07-21,166.3,166.3
2021-07-22,166.39,166.39
2021-07-23,166.48,166.48
2021-07-26,166.81,166.81
2021-07-27,167.36,167.36
2021-07-28,167.9,167.9
2021-07-29,167.9,167.9
2021-07-30,168.19,168.19
2021-08-02,168.67,168.67
2021-08-03,169.57,169.57
2021-08-04,169.73,169.73
2021-08-05,169.93,169.93
2021-08-06,170.09,170.09
2021-08-09,169.94,169.94
2021-08-10,169.87,169.87
2021-08-11,170.03,170.03
2021-08-12,169.62,169.62
2021-08-13,169.45,169.45
2021-08-17,169.41,169.41
